sentences,ner_tags
We also propose exploiting the non-uniformity of a Hough histogram as the spatial similarity to handle multiple matching surfaces .,"['O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Extensive experiments conducted on four datasets show the superiority of our method .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O']"
"The method outperforms its state-of-the-art counterparts in both accuracy and scalability , especially when it comes to the retrieval of small , rotated objects .","['O', 'B-Generic', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Metric', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
We propose a novel technique called bispectral photo-metric stereo that makes effective use of fluorescence for shape reconstruction .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-Task', 'E-Task', 'O']"
"Fluorescence is a common phenomenon occurring in many objects from natural gems and corals , to fluorescent dyes used in clothing .","['B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O']"
One of the important characteristics of fluorescence is its wavelength-shifting behavior : fluorescent materials absorb light at a certain wavelength and then reemit it at longer wavelengths .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Due to the complexity of its emission process , fluo-rescence tends to be excluded from most algorithms in computer vision and image processing .","['O', 'O', 'O', 'B-Metric', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Task', 'E-Task', 'O', 'B-Task', 'E-Task', 'O']"
"In this paper , we show that there is a strong similarity between fluorescence and ideal diffuse reflection and that fluorescence can provide distinct clues on how to estimate an object 's shape .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Moreover , fluorescence 's wavelength-shifting property enables us to estimate the shape of an object by applying photomet-ric stereo to emission-only images without suffering from specular reflection .","['O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
This is the significant advantage of the fluorescence-based method over previous methods based on reflection .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'O']"
"In this paper , we present an approach for learning a visual representation from the raw spatiotemporal signals in videos .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O']"
Our representation is learned without supervision from semantic labels .,"['O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"We formulate our method as an unsupervised sequential verification task , i.e. , we determine whether a sequence of frames from a video is in the correct temporal order .","['O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"With this simple task and no semantic labels , we learn a powerful visual representation using a Convolutional Neural Network -LRB- CNN -RRB- .","['O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
The representation contains complementary information to that learned from supervised image datasets like ImageNet .,"['O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'B-Material', 'O']"
"Qualitative results show that our method captures information that is temporally varying , such as human pose .","['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"When used as pre-training for action recognition , our method gives significant gains over learning without external data on benchmark datasets like UCF101 and HMDB51 .","['O', 'O', 'O', 'B-Method', 'O', 'B-Task', 'E-Task', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'B-Generic', 'E-Generic', 'O', 'B-Material', 'O', 'B-Material', 'O']"
"To demonstrate its sensitivity to human pose , we show results for pose estimation on the FLIC and MPII datasets that are competitive , or better than approaches using significantly more supervision .","['O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
Our method can be combined with supervised representations to provide an additional boost in accuracy .,"['B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'O']"
"`` To explain complex phenomena , an explanation system must be able to select information from a formal representation of domain knowledge , organize the selected information into multisentential discourse plans , and realize the discourse plans in text .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O']"
"Although recent years have witnessed significant progress in the development of sophisticated computational mechanisms for explanation , empirical results have been limited .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"This paper reports on a seven-year effort to empirically study explanation generation from semantically rich , large-scale knowledge bases .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O']"
"In particular , it describes a robust explanation system that constructs multisentential and multi-paragraph explanations from the a large-scale knowledge base in the domain of botanical anatomy , physiology , and development .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'B-Material', 'O', 'O', 'B-Material', 'O']"
We introduce the evaluation methodology and describe how performance was assessed with this methodology in the most extensive empirical evaluation conducted on an explanation system .,"['O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"In this evaluation , scored within '' `` half a grade '' '' of domain experts , and its performance exceeded that of one of the domain experts . ''","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
We present an operable definition of focus which is argued to be of a cognito-pragmatic nature and explore how it is determined in discourse in a formalized manner .,"['O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O']"
"For this purpose , a file card model of discourse model and knowledge store is introduced enabling the decomposition and formal representation of its determination process as a programmable algorithm -LRB- FDA -RRB- .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'B-Method', 'E-Method', 'I-Method', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Method', 'O', 'O']"
"Interdisciplinary evidence from social and cognitive psychology is cited and the prospect of the integration of focus via FDA as a discourse-level construct into speech synthesis systems , in particular , concept-to-speech systems , is also briefly discussed .","['O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O']"
Conditional Random Field models have proved effective for several low-level computer vision problems .,"['B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
"Inference in these models involves solving a combinatorial optimization problem , with methods such as graph cuts , belief propagation .","['B-Task', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Method', 'E-Method', 'O']"
"Although several methods have been proposed to learn the model parameters from training data , they suffer from various drawbacks .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Learning these parameters involves computing the partition function , which is intractable .","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O']"
"To overcome this , state-of-the-art structured learning methods frame the problem as one of large margin estimation .","['O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
Iterative solutions have been proposed to solve the resulting convex optimization problem .,"['B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
"Each iteration involves solving an inference problem over all the labels , which limits the efficiency of these structured methods .","['O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'E-Generic', 'O']"
In this paper we present an efficient large margin piece-wise learning method which is widely applicable .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O']"
"We show how the resulting optimization problem can be reduced to an equivalent convex problem with a small number of constraints , and solve it using an efficient scheme .","['O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Our method is both memory and computationally efficient .,"['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
We show results on publicly available standard datasets .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Interpreting metaphors is an integral and inescapable process in human understanding of natural language .,"['B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
This paper discusses a method of analyzing metaphors based on the existence of a small number of generalized metaphor mappings .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
"Each generalized metaphor contains a recognition network , a basic mapping , additional transfer mappings , and an implicit intention component .","['O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
It is argued that the method reduces metaphor interpretation from a reconstruction to a recognition task .,"['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Task', 'O', 'O', 'B-Task', 'E-Task', 'O']"
Implications towards automating certain aspects of language learning are also discussed .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O']"
"This study presents a method to automatically acquire paraphrases using bilingual corpora , which utilizes the bilingual dependency relations obtained by projecting a monolingual dependency parse onto the other language sentence based on statistical alignment techniques .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
"Since the paraphrasing method is capable of clearly disambiguating the sense of an original phrase using the bilingual context of dependency relation , it would be possible to obtain interchangeable paraphrases under a given context .","['O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O']"
"Also , we provide an advanced method to acquire generalized translation knowledge using the extracted paraphrases .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
We applied the method to acquire the generalized translation knowledge for Korean-English translation .,"['O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Task', 'E-Task', 'O']"
"Through experiments with parallel corpora of a Korean and English language pairs , we show that our paraphrasing method effectively extracts paraphrases with high precision , 94.3 % and 84.6 % respectively for Korean and English , and the translation knowledge extracted from the bilingual corpora could be generalized successfully using the paraphrases with the 12.5 % compression ratio .","['O', 'O', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'O', 'B-Material', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Metric', 'E-Metric', 'O']"
"We provide a logical definition of Minimalist grammars , that are Stabler 's formalization of Chomsky 's minimalist program .","['O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"Our logical definition leads to a neat relation to categorial grammar , -LRB- yielding a treatment of Montague semantics -RRB- , a parsing-as-deduction in a resource sensitive logic , and a learning algorithm from structured data -LRB- based on a typing-algorithm and type-unification -RRB- .","['O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'B-Method', 'O', 'O']"
Here we emphasize the connection to Montague semantics which can be viewed as a formal computation of the logical form .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
